ID,Is_Lead
W6CXRVYC,0.0702069356560889
3LEPCUZV,0.022068994231886303
GPNFPNEV,0.02239005591712491
KJCTYP3K,0.054187604959330095
9DNNGGUW,0.02399468535814591
CSRUYPDC,0.4033327182358752
YQB7WDPV,0.8500190405019582
EUEBEWXR,0.02316430337378928
JRUQ3B9P,0.0568716897581147
VWRRC48X,0.37361967020636044
IO6BATGV,0.3822596553099511
J4HH3NXS,0.1578302892602265
SK5SGPFM,0.06250109686901104
2GNZW8JA,0.8231590696796847
B2UESWED,0.12699491663580167
TEZWGRFY,0.06263936309602722
PJBQVU4F,0.29918764896364713
4LPHHODV,0.09581103178301142
BUH7EJ6M,0.08262594948011273
LTKFPSNC,0.8620648601813372
J5REEMTX,0.3883847149226778
BSSNT9XP,0.8419510963100711
MVNC8BAA,0.05368168807599427
7KSAQDBQ,0.8624729534783231
SNJOKTGF,0.05202820701624311
CW6CKEK5,0.022839587911647318
53WY9EVA,0.04823301194044775
JQFED3XS,0.04616887695261855
FHQUN7LF,0.05882735519657226
WC3CYCYC,0.1608601848675438
AJNEHHUT,0.07187742739348948
XZUTKCX7,0.04291172863913367
FTOVIE4N,0.05258268985984721
PGNPVTXZ,0.1421152250779641
JLJYYGXU,0.0518186893000175
RYZZKQ2Z,0.3041592353329111
TU8PBR63,0.0385361971193947
CTTGGMRF,0.06617068054607347
EBR7SH9Z,0.48391814130257177
BAHZAXHQ,0.44997544124874284
N2PV38WG,0.05934830079815303
KI2HMGUD,0.8171784699673242
AWAA6296,0.8320068870077449
ZY8QYFEX,0.059040091365704594
BWNKV55G,0.829066116960832
CBJBJAGD,0.05142972938280484
BWTJX8WE,0.05800864520977707
LLSJDNMY,0.0625614042181297
KJZD8VLA,0.051901673788689706
JKPRU8BZ,0.048911365773325305
GV4GKXNZ,0.06228117359362051
4KKGG7YV,0.0441053332814454
79GVKJ7J,0.09503088470561764
QQPKBYOF,0.12986411849261595
KPJ8QHRD,0.09116355812840063
FUJRO3U2,0.21473627488972813
XYZIQPHP,0.22431714147063003
PWTOWAVU,0.05232249521223412
BFYAQCKI,0.7839503138812929
DTDOEM3S,0.32626449805245256
YCRQK9VT,0.0656999065021208
AHAHRLLD,0.09188008942019833
JA6XFSUC,0.056463727889065715
NWWJWRMY,0.07173389750058376
DOLDR2AV,0.8355993128878143
CWMJC9HA,0.1876642609644341
8EIGPW3N,0.05078729257073591
WZYRHKSD,0.10048285829799038
8KJ7MWZT,0.3076762213471814
WG8QTJBX,0.021059455133593006
KAGWYAMT,0.8607363310607941
HKHASWF8,0.055190157061690316
ZFCMLLHG,0.05547490539925002
L5QS2PQV,0.17985377725516843
DJQZ3IGB,0.2652627917954606
XJ7LYZVK,0.05238423523338971
KOYEQWCK,0.44314104191486614
GERLQWL8,0.4479481345642443
KGCAFSCF,0.4714659646800808
PYGD2BYU,0.8477117773355525
GEZWKT33,0.06445619513085463
NETOZYD2,0.39140306337385566
CZYXSLQZ,0.8338655767568662
ZX46RCJS,0.841892747987661
KADGINGK,0.7828936010721438
GSIQO2JL,0.03643107614704928
HURCM4MX,0.8385046075275548
MPFRFXDD,0.049278310573072796
GA6JQNAO,0.10406194810640965
XBGQVMLD,0.055040520269217484
BFEETZ4A,0.08462951470696703
7KIC45DW,0.08943951662321323
BYAFUPIR,0.32438388184600486
FB8ZVV6Y,0.4275332107194352
FT4OQQVJ,0.42713243917417554
MTFSDVGF,0.1620578671944451
LTECM3E6,0.052435944926189214
CPLWV5ED,0.8396370514977438
KW4WIGA6,0.05251375467727641
MKGIXCZF,0.051443469389951604
4IXKNCR7,0.05468751527250358
OYSE4NAZ,0.1008384666653952
OMTGVMAZ,0.05149882128330614
HJUFAYJM,0.18594261480010993
AXNPXTCH,0.061640507444367464
ES4PFMY2,0.8517164409095537
HKWU7R4V,0.021101212097349033
BLMZ3NWB,0.8422927962345559
ABA9QYMK,0.054012967159145206
RPKDPLCC,0.846996884055572
GYN2BU9K,0.05081251795366154
MXGQHRBG,0.04581724760211127
MVW3RICW,0.21304984796332574
GBU7ZEXQ,0.07512670919427875
SQE8VXDM,0.05173800520034122
RCVWARK7,0.0668990113415763
EXMMT7HS,0.059364070065668885
E2KFSA4G,0.05939832004750785
NOQXN3HP,0.09786532409379411
7RBRHZK2,0.1132171466159237
4MAHVAME,0.05687575294356848
QLFEBXWV,0.0534512825719564
NJEJMZXF,0.036830902738231454
HMIQGCRP,0.056451548357457894
VCSQSTJX,0.06635518489977815
7QV9UMMA,0.049036035681165754
GFXVK2BI,0.050295805266407104
65BRDCZ3,0.10393654450649104
CNEQZ5J9,0.02099320562327128
AJVJHT8X,0.05269145601439612
Y7E355S2,0.25326230056803145
LYQJMJKD,0.8488669962994123
GXBXTB4Y,0.019556501013575693
Q6GTJP52,0.05172727824099573
3723CJG7,0.11630052460622693
HR6YM9BB,0.04834189981966902
DNCBDKZ4,0.8330410995007164
VAU8GAMG,0.15225372651349367
KSPGOTID,0.06872619106988007
BELKHCSV,0.06041373022600528
6SNXQZFR,0.02255588390949558
KWDVNTIP,0.12978606686729238
PTEQMJ2S,0.05806138087832624
NJVMB6TK,0.11539254637310407
BQMWGJWG,0.13907735468581314
PQNZAUBP,0.020238715069519714
MTFNJDZH,0.8677733760370765
YTHBBSMQ,0.0537103806485741
PYDHAAY2,0.08187926412638616
NA98UGHY,0.05913107206085361
H4SXXXBB,0.05471224932360204
GMDSEM35,0.11571438295768097
TMFYADPG,0.06541100953774923
J3NBDU7V,0.13810974477926657
KNKGTU4S,0.05001437342453605
E2YQ9NJK,0.5005167816729464
STGF9QVX,0.07257403725260857
ESDVP8RT,0.2821447989100131
3GQDKWZ7,0.21192090273174363
585BUKWR,0.8410351188473827
6MVBAWWX,0.0669169201008667
AHNENVBC,0.05182336461407745
8TVBQZE9,0.04300956609848493
CBNXKVBA,0.05083173968017872
GKK6PSJK,0.0926407828127274
EJCWGVY6,0.8440337144189343
TJVZJGXE,0.81935205012667
JGPZANV8,0.09518303162798959
RBLTJGYE,0.04333361858377462
HGXEDCWE,0.227568268849969
TCNRWU55,0.15402779464429478
ARNYTGQP,0.04925130939777238
NZ9YR3FW,0.050641829400436454
NGEVC7AA,0.09326331255622966
UDFNFULQ,0.3773826638874166
7BFUPNEW,0.1792414746351666
RC6LQTWG,0.05794349374631029
BSMETJMZ,0.2132504973721283
HXMZ8OH8,0.13404286778790747
3K5UC7TJ,0.054643921766487934
A3CRTMXN,0.05152324231152701
NUNWXUBC,0.1754110047727146
MKVDY47M,0.050811061826821956
MZ6HHGHH,0.02341094688999388
JSDNAJKB,0.08749917246327714
CY7C4PIG,0.15850836930106077
YZBN22JL,0.06605577146967574
MURORTMF,0.022392957948315823
J35BVZDQ,0.020332301832493193
2AZMX99Q,0.41123455974179207
BMZSMHZP,0.05299683932687773
DNYY63LR,0.11360538132583717
ZG7KY5NQ,0.3941570359212896
BFDXB6LY,0.17154563651837867
BC7KKT8J,0.06366910420665912
HMQFPJOW,0.8375400640758089
O5KSWPG7,0.04693889451705242
S22CXQXR,0.05484663500179119
5J2OXSRM,0.06513163434379901
ALE5VSTK,0.0693264948662768
LBWT4YIZ,0.23980362474060435
XOWBEUM6,0.08457702859532884
MM8W7LDF,0.08988666422312845
EGFNF8GD,0.47922801434935647
NAUCVUWS,0.0852225417251303
KYRNW39H,0.2719718062032931
HSEYJBFP,0.05279927126662627
T73OI5RA,0.8642017085559048
4EECVMO5,0.05248859605725603
EWQRKVGA,0.21655938204838504
KYHNQ3QX,0.8790087158713101
AGGSSWBA,0.05369375116581861
E9KD8BML,0.04902895235229323
ERMENKXB,0.8303897962268649
NVVRND9J,0.8653958189306344
MNSMWMKD,0.052890692372767466
9MPE2EN7,0.16289227093591419
RQACXRYC,0.2399917582967624
O7SLZBQN,0.07401037263193523
9RBMNQZB,0.05337489036852496
DFGM64TJ,0.0482461563234123
BDVIXNEE,0.2916506982297856
VUDGSK43,0.046807996208784994
23GTGHRQ,0.865804439101213
KHPPTYQU,0.8392386196804569
DEYXXEBM,0.051554725977597235
GCQGHFLC,0.054269285682774414
WIUKHWNZ,0.0571044214141745
DZYPFKTA,0.2899358684331655
CW3EMIGX,0.07140185567974769
AMK4FSE5,0.995149514902214
J3FKMY9E,0.4461172060032082
UUVEMJSA,0.04299585313580418
SCKWHOFE,0.04743582875356283
CSPQTEGT,0.47875712071139265
KS2FKSK6,0.09800284177090285
GSHFII9G,0.2589971120495705
FOF4DNHA,0.8277756281701955
ABNFWJ2H,0.06865238805036658
QADSRODX,0.14901048989501742
K2YSDKKJ,0.27422709561737146
P3D7L9VT,0.07152176698724944
UDT2YQU4,0.14253180993892128
E8HMYSKB,0.36706433487706336
CYV86STC,0.051626290330428246
PMSQTFRN,0.8333265454793413
SSGZUHFV,0.058711749853420384
5NYPJGFM,0.1472820496563632
CV4RCIIU,0.05815698585205098
BKM2IAQH,0.5859542895670335
7CFOZ52S,0.7871258688672668
NR9R2ZX6,0.05101338166265836
MXUAORZY,0.8381022155829397
8ZX8L9UP,0.09590322796610544
F8FXURAP,0.3478032668973549
OY8BEBOT,0.05622470223126184
9YCFDNUX,0.12306890252936195
CVX6SWMC,0.26306945738646703
6HB32E29,0.04556101829843054
GGU29C9K,0.08906492671369032
FJNKEXNL,0.11762015905251819
5ET4H3NY,0.2404879507665032
FGXV2XOP,0.04806376965457076
CRFDHSNK,0.07698938922684946
FMGFYWAJ,0.052611350815897184
NTZFQM9S,0.11258208861307355
DDHEVEKB,0.4074131468997976
FTVSG8TC,0.10450695483378443
DTWPCY3D,0.10123972803933656
HN6ZNRIS,0.3292459186952165
YHKDFN8V,0.23905041119206033
9KXA2J2F,0.05063681765455082
5CIHVPBC,0.10618414169011378
I9TQCPDJ,0.05796475473031888
IYQVVIXZ,0.05165349168468314
MJD5WXHA,0.1636389685281728
MDOURMCR,0.05349739604417667
QRVPWCSE,0.09487936051828759
6GVPJBXA,0.05314359617155806
NVWILCDZ,0.8279336302092485
WVQJAIQR,0.06661972871838458
SWZ8SVZB,0.9933997114205818
EB5C82WI,0.15067608107055616
OQVEUFVC,0.05319207738250893
DM35GBLN,0.04892218267950206
CT74GMHJ,0.13730421292544226
JFTUWFQD,0.053877755366850064
GKOQZMHG,0.052579017619099264
PB7T7VTJ,0.05279731817320617
3TC36YGV,0.15871952039337373
QNABFWVL,0.05235460866870547
H6NQOBJF,0.7584104365075475
IRHYDFNW,0.46150086774222265
VTQFMBMH,0.022323723541235976
QYTATU9H,0.02089798991730621
PWDMTNTT,0.403489369053187
BSAZRO7D,0.05354369173336078
ARX8LEJN,0.05981312570624843
JMSC5WGI,0.47092379990864686
ATIPZGEO,0.04797908533266556
GKCRBUWC,0.22830672169141192
8JMVQJCQ,0.22970992618873537
38MNRPFU,0.5048132536770624
2LTZVYQB,0.054854606853595486
XARAYPGU,0.6454586089021457
HZTNVBNK,0.3164886235710718
RPDFXG4L,0.06923873348529783
FKB4693G,0.08154719208983552
Y6GEVYUG,0.40378917992519714
KBYWNFRJ,0.08368832596302053
FRXHK93N,0.06429197850859332
8ZMKGVGF,0.839243719160191
3ZB4YQLP,0.18129576562238625
CO27PWBF,0.9956441307107868
B2OBMKDN,0.0806007121017508
NVB9NO9T,0.03786633448182648
MLEZZI3Z,0.03433682518057594
B9V7TMEZ,0.05782292966950546
QSPZBVFY,0.05388636092536864
GVVIKH5X,0.539557573799516
LDDDRRZP,0.049976204832879054
GYBENCGV,0.14121795137918697
BP6Q8BID,0.26432381451930764
HHBWGQEU,0.10213279617534192
GJ3BB4AZ,0.07611789251044912
THQW7RAW,0.04488741010622597
KOED3BWB,0.44724893789063935
PFIFLMMR,0.11569906674053858
8SVMCZKH,0.12988279462184393
F9HE4NMF,0.2491024141748827
IDTBWDYJ,0.4842178218617346
AK4DNVMO,0.9947931165842441
2LTIQLYR,0.05100284591581179
DSU6U2ZD,0.053776764776657285
SBJTOADK,0.17626233056418386
AGLVVSG9,0.8454087443614892
EX4GANWT,0.033808832075599246
XZRN6EJP,0.05313488526278898
DDSZDC7C,0.044530706907345306
PQZBQRMK,0.2996763719691915
UXGDUEDA,0.1131551635823417
RTTC8YSS,0.051956325706413155
SCRZKUIT,0.43122346898163677
A5NQ6DC5,0.8461795369859655
3PIPYDBB,0.0557353782100098
SOH6WEYO,0.025363441077734035
OTJWP5D9,0.022492374449800363
SKNUPNZ9,0.20440369898269495
LJ2MCJAZ,0.2095390768707177
JVD6BDHR,0.03886931746169775
CT7VDYPK,0.046361888248933655
9XQVBHB7,0.43824937447242335
LR9CVRHF,0.04627891996687407
U8FK7Q6W,0.3581341770246347
MI6LNUGO,0.23056992500138743
CEVYPYHM,0.1181234563051838
ZTKJB3HB,0.3454718244395708
KZXGMVDX,0.04230117246310337
B6PXEFSG,0.8482097066539389
LASRAJTV,0.5476398108815592
6YSRSAQD,0.04866076629902196
C6UYZBOZ,0.455293204244099
J7HJRGJY,0.05314854160650301
DHYDDVJW,0.0490484396192543
KZFI7EE4,0.1509454408666621
EPTSGR7E,0.43533605905933986
2ND5KKRJ,0.08958861907030849
EYT6HZD7,0.0220255561398911
HLFDANUB,0.8104360631070499
WPUWATVK,0.04630687801240944
PQKT6QAD,0.3139044639962933
KZASDMNZ,0.2202066130656803
MJRS6V59,0.5359737384037117
B58B6SK9,0.059935059974138685
KKFOZWVN,0.1110811294074632
G7XMBSF5,0.8591706532108901
N52UTJJ2,0.05495449058181331
CUUPJEMW,0.05586484621991057
ECTNJXD9,0.5565286439495448
IEQRLWEV,0.2536985668221493
WMBJ6JPA,0.337997207118945
JUTOO5G5,0.2033821475411733
7YSLFZAK,0.024269871288679367
62VRJEFS,0.05254694289628816
DLQN94IZ,0.06939049151762652
GURJRZFO,0.05298645950833079
7CK4XAHX,0.04252225761838251
KUGU5BQW,0.8422214843740944
KOREYQGX,0.05266863127211683
FAGNUSNZ,0.4182037657044587
KRJD7CZV,0.12416759524756586
DUTC3YPY,0.0402413881596169
X5TPZB3U,0.04942957713837524
7YVMA3GG,0.05760428514885979
AE2HRWGX,0.7603438068258844
QZZRVC3H,0.11186710459088675
BHCAVCT4,0.0518101133195095
MGDYPAKT,0.05287855530377219
EPCXWLCS,0.5976444227296561
HNF8HWGF,0.3982715296562268
MRHWZXS3,0.08822359009281033
RJWYJWRY,0.3374462231738363
BDTEBYIQ,0.05337086445860213
AJDRORD3,0.8734355464691834
K4NGRKRJ,0.16397576622439922
XMSATWH9,0.054418480241390066
N6DHYTDZ,0.4651104919770768
BDNBNU5S,0.794460340364104
BQCBZ33V,0.05315926527334116
G3NJHK4T,0.06334046095189745
JDEPHGJA,0.5041691590242929
KG4A2BSH,0.05544072783845422
9PNYMZHU,0.0428919735377485
ARACABHI,0.09864763034900628
HARKGCWX,0.8507089914541666
WSRKN5FZ,0.07669649052472086
LZ9JRWAM,0.309849885579827
2U7TBRPE,0.07466155078777495
WYAZ4ZH3,0.6859730508457345
DNKUINV3,0.8522465074910371
WT2GVBUQ,0.1566331627199079
CYUSVR9D,0.9959599426963059
GPQ9PERU,0.053561023616694084
UFQZXWJJ,0.06005058140762913
6FD3CQ6B,0.5015106847842671
IUCSQQXY,0.9939704435386968
NGYKJRUC,0.8385509415194271
FTFHSC84,0.12633666107472813
5DSUSXB8,0.1254253846129248
MHWWMXNF,0.8212966132320499
TEUNVRRI,0.07019839527720703
RFKUVTUX,0.3906410859713397
ARMKZWJQ,0.8619529765414246
V5HVIXS6,0.05566662652229777
MZ7SJP5B,0.08266817495521306
LFGF7ABT,0.1696685770421995
WNBZRPJF,0.8544543957100842
AMTJGIAA,0.8369844229993681
M386EEJC,0.05289622836362684
BVJMP3KH,0.17264654458925016
ZUT5DNUE,0.058848799547731166
QUYJX3CH,0.1696333502638748
MKG9PD8G,0.41308673441118693
G3RC8WKN,0.024288176409639983
B9XI5DTZ,0.053552260987675314
JWZYRF4F,0.03990516741315172
B5KBBBKC,0.841599685569061
YQYVFBZB,0.053889120543716126
SBVHY7AJ,0.057870244798108185
YYHWMXAI,0.09926884375507612
ZPBKQYTJ,0.057052334879369025
4M7PY5GD,0.07326572138026846
JRF6MXHP,0.14290540618007683
WTOVKZCL,0.2042679147677206
R5MEVGE2,0.05735928574349778
TV4YNUZJ,0.0467660404915753
QGKGK38J,0.8330697585278042
VK7TOZYO,0.9923281655609024
AMQOFWSQ,0.05222948673903129
AUBGUZR5,0.8016165038268414
GJEDQTE7,0.8083880924300952
CC8DEEHD,0.14520444405213997
H7JOVVNJ,0.37555429318343825
ZYYHNWOV,0.9935715500912604
ALQONQZH,0.8303675051878621
BE62KPM4,0.04074383745898269
2ZPEQTQL,0.053751946553392035
NL49IZZX,0.14449399652896314
RJBC7UQF,0.022825887558666068
98PWCWJQ,0.04191625721972346
QMHXNXCW,0.404657244106709
KUVSM7SA,0.3670921254292937
4MWA6A6U,0.4983386590267151
M7T27RYZ,0.08851830712633932
TULDYNJG,0.04326382269317723
A6RHTPUD,0.05237812554917465
K9TUZWJN,0.02050237949659817
2E2GEOYU,0.05586321774436356
L7PW5WOB,0.056707681187451286
YXSABZIU,0.12072444202367905
NHNGRFLB,0.050483238757783454
KROCW7AA,0.11346960447432412
JGPJDBI9,0.06435056599077654
BEWE4ZBY,0.12360355949069571
EEV6HYAF,0.17919489176612546
49HKPRWF,0.05456712376761087
SA3BJGNS,0.8591863961622526
GWDTZKWR,0.8252574068809398
CN3DJREX,0.136048850446329
4QVSW7RL,0.14499201279708096
XURVMN7T,0.06132364011350797
M6GA6845,0.055482197855063475
KHUF5UN2,0.19277758886750987
5FL8HZKM,0.039930440905333923
QSTLW5JV,0.05191672037573229
LXXE3XAP,0.04515391101126486
BDVXJU7K,0.29108880566380274
CHK3DVTN,0.27700343004409655
Y5YVRCSZ,0.058605893051471
7LCPTATE,0.48624293707610633
WZAX9HWA,0.10273399699221267
MEMPEAMZ,0.2499626997372813
A8EAVHCV,0.5560670759976228
4Y9T8CSW,0.13052349918118988
DJ5PY5F8,0.06302511958680701
TEU5REDB,0.4976219815907035
IKGUG4RK,0.0515539797140898
E49VADFS,0.8448884247583708
HFA8J42A,0.023795979471283906
DLOPBSFT,0.8266004712582223
YAWOUWHV,0.06402624629479667
HXKHKEZD,0.023107998043841192
WCBMFLFH,0.11225730624577204
FZDFJOCG,0.08500317829234212
A9IKBQWB,0.06111256549918074
NWPRFRN7,0.34794208962462403
CPDZFX86,0.04815640134975117
ISPH4GBE,0.042904673365519376
IK6UMHPO,0.036579104967112405
4S7JZCGF,0.10003944579659582
2SXJJBPA,0.4086480337529199
VPGBEMVQ,0.06207671778248021
7H72GSQS,0.0530051465799809
DGCBGOFO,0.054246723240942964
E9YATUPC,0.7486191016972087
OWD3FD2W,0.08262633808258667
YGTYC7ZV,0.09621065408268747
QD4T5RVE,0.05706663712040536
DXWWRGQX,0.8095078246647267
8NLBLRQG,0.09506981672947956
AXVUYKLW,0.05183189302304285
5TG8ZVXN,0.08162489803617777
IWAE5ZEK,0.053976943561210834
8RMLOHVH,0.8380958816671494
DRAKGYPW,0.04758738414546769
ARBVFAKT,0.37562601379557725
KGXSGFE7,0.05349353250575449
CFQ575FH,0.5003047093877779
WDRMLLKH,0.9939452944888985
NZMDL3RE,0.04738203552214874
DQM3THCC,0.14106588487117727
9ZKUEXMV,0.11485734975944388
FYE9FZQ5,0.07985123864299389
EYJACDBA,0.053963007851713686
K576VIXW,0.8492242863983375
H6OBFDBV,0.3505567478351817
2ZUE54HR,0.1407099097666821
KU47H8KY,0.05206292285999431
KH2COSU7,0.3415765481399262
ZEEI4CMQ,0.0985285560498574
NMFWSVCG,0.5332235542473678
GS5CD8KP,0.16859161239655335
GJVZGDSG,0.08458957074240138
RPHVKHDP,0.20300578475966527
FKI85C6J,0.05616479590171032
2SCW2PXP,0.7544050077267409
CPHY9TCD,0.8551572893254361
MC5QCDVJ,0.05063692412138428
BQ8VQKW6,0.05363576431733329
LXVGP5UC,0.054998447845794385
HLPDVEBM,0.05099033451488899
MGTWC8I6,0.5395434597586737
WPMRFPX9,0.8424960482632551
EAQU2W5B,0.060312912817548206
BDCFTSHV,0.10894156397706208
NQTZGW37,0.05273978133347397
CLTX3ESP,0.07763172950329922
FGHJQLPF,0.05882568805445417
ZJQ9EBVJ,0.037304961315646555
BQJQVPMU,0.020235442452558677
KUB3F3XA,0.053430082856649144
9GWVIAJ7,0.8423211206873791
5HZD4PCD,0.17263785445947075
GDQHF67I,0.2089379464878114
PPDGNQYH,0.4544567931283746
2WPESJZ6,0.05497922612624029
2F2HN9OS,0.02239776590314829
H7ZGK6F6,0.8620405035516499
CSAWEVRI,0.40937322241077634
ZCNCPGCR,0.05605315032990347
JCF5XTSX,0.08118942809111127
QQRJEPWO,0.05306530688110071
ZCK5T4SW,0.8346041455713443
MJVKD2BB,0.3388586510274004
IMADNHCS,0.05122329305606961
WZSLZMKH,0.1309588647294395
QTBNANAW,0.05176861177922334
UDXUGCYK,0.05548267610015571
HCLJEVDH,0.2072615137733093
NZJX23K7,0.12024719081429969
FH2LKFTM,0.05216185711044796
7YSTGQSV,0.3300754205377977
N36T75QJ,0.07291063220916691
DM6NMVZM,0.8478991439307716
ZFRZYPKD,0.03538550441310197
MAHFUJWV,0.8375269595668666
EYJFRDF4,0.10441034582618584
YAOUNTSB,0.49652544765874634
HVBFJ2TG,0.8355743334124301
QERGU35H,0.05929876126137851
U6PFRKGY,0.5099453865231071
A5XEKGS5,0.8573946857545305
JJKNMYPC,0.1984991212894139
LL4ZVB4S,0.11808546934963404
GSWQTJ2M,0.8407716292816229
OEQ2EQ5D,0.4213730035940381
HMQTF3HN,0.10201663717321194
9N8NDNQH,0.05386685684913993
4FHX4B5A,0.6652559888248003
88EOKQHU,0.051617890064943384
RMUUBVMK,0.05072720669915857
6HNGZTKV,0.054649030456229174
CVFOYTGH,0.2920791212260804
MFSDXALW,0.10035274680725226
COUOOMTY,0.1684767577578477
UR47RKKA,0.8312336511598651
YRSS2SNE,0.35902815174878694
3HCKUYYD,0.04057897046131216
CR8JAVXK,0.841099391010195
ZUBGFLZI,0.12330087279947059
HZQXUJT3,0.051699422971278185
J6PWJXKS,0.33406964980281584
3HGO8MYQ,0.5042700066385843
JWAASVHH,0.46808702764085197
788QAHEU,0.18202758710111572
MZMYLASF,0.02057138342799817
J7FNBAHK,0.8535851482593804
XOYLVIBQ,0.042280053427553727
KKLTFC2R,0.19500054139874057
EBK2HKNP,0.061196094839967775
NYNWTJBW,0.06409667086903499
94YPQPP7,0.06684196684903757
SBYTWOTZ,0.10540219511196888
GATLMGBW,0.05440235119988933
RFGDHYEL,0.2513351293507706
BE2JEIG4,0.2853491176379476
2QSKAGQ2,0.844014781449993
KGDMIFM2,0.11359340167004459
BQQSUKOU,0.35007097742287596
CZFJMSAJ,0.0689861711268861
3PKAFOVS,0.02453737007331571
B8R6RJTL,0.8635086876153883
KHVYAJVS,0.2895622711682564
EB6KUGCV,0.45231553843685124
FK8BEKBZ,0.26601754913507636
CGARDPWE,0.846806272970694
ZN6CFJB9,0.021488748494777714
C7SAARV7,0.8014764485171982
AWMRHBPW,0.05180533451413769
MHXNKN2Z,0.05317808664010959
9VMABFWN,0.2855930459114987
SMDPCYBJ,0.0708118268540526
GIFAMW97,0.048126924646639736
IKE56EFO,0.039669742466449213
DXGTGCHW,0.24035414120405169
YIEUPKM3,0.02085715092015105
BLMBMVRY,0.8402802890889154
SX6QT3OK,0.8324576563060925
5JVQJJRD,0.45042199880858524
KEZSLRNV,0.3209646884604986
UBZDLTVQ,0.43399220325496
DSJZHTTY,0.05289289815066891
9UGFRV6R,0.04968164155365351
5DVZC7H8,0.8659316519167579
NNZXCZDK,0.3160241733581674
BYGEDPHM,0.05151062493618963
IBZD3G7R,0.14984390240563408
NWAXJKDV,0.06164307721798849
ZYRMOECX,0.040688990071292286
WOJQO2Q9,0.021471317555147244
TADHFPSH,0.056315851681295326
DKXEB3YD,0.02335655028253398
BDHD6O4T,0.06418952884249933
HP9XR5MW,0.5641680701871009
P62JZQZN,0.04142363178861437
XH79VW2A,0.10742568850228715
WKXXCDOG,0.852114870498033
NDKKXHY2,0.8623627478861033
J3CUWPH3,0.37060630241456033
ETEYECWF,0.21059186364556962
E8TFVIMK,0.10248908974985382
3MGCPEMC,0.08968249722377424
FRGGDW6R,0.05422952423570961
RWYDRZ7X,0.055808207156013014
9MGTPIHP,0.06925809082038546
FLHDFAUG,0.058540927305819744
8KS37DGM,0.02738765406406261
JHZJMZSC,0.055485316450624336
WRQTCDX9,0.06751323594559629
C4YFGXTT,0.05358333229150451
AZWS7BW2,0.021129785708092128
QGVBLXSM,0.17330142536216725
3TBWYUIK,0.3261618517584227
NTF54FXU,0.02117086396530541
6CUPM9QQ,0.22875482631674685
SYJNRW4E,0.47074749538650185
UXPQ8DEH,0.05068192413797832
URCMFVO3,0.07603002720670396
MNBD9UH3,0.056396736698400986
IJKNQGRS,0.46401831939603133
TSPU4XZV,0.05102861578879401
BV99VWRN,0.850807188063653
BPCSPGPR,0.4056694244890224
AYQG96EU,0.258169092873531
JIXIAWVA,0.05112858275967762
CVV7NWZG,0.23881075066585478
RTMPYUAF,0.043730353173475456
CYDSHILR,0.03705012075157167
YPCVRWR6,0.06623719122315722
T282CGT6,0.049205007724062236
57FYMSHX,0.08371587422948829
SJ4JTXEJ,0.5754572345932761
YQN3B8LT,0.17306333404225055
DMQGIKMX,0.23006514335456957
F92RVDMK,0.27199174053336483
7T6YD4MF,0.05321515357761604
DSXA3C2Z,0.04827104902557596
J9Z8QJRF,0.9953184597790491
BFS99AT6,0.047450946857425916
E2SNP73U,0.039734229855902914
VYSCHQZF,0.3867263965749525
LDAAP3M4,0.02134774239100574
TDRUECED,0.5137572929436575
6BKKQDKD,0.05894648354670402
GYRSYMYC,0.8052267128449276
MDVBAGCL,0.2915955053102295
ANFGM7WJ,0.4535343430073427
BINLL8WF,0.024562138427591078
UMNQ5QUT,0.09698532002490128
4R9XR9ZZ,0.5046221254938598
NWA4JHOS,0.0741683451651283
7BW7O7BP,0.8370243130605719
WV8FRLHH,0.05036395602439261
X3EVF5WT,0.202079558401763
4FX8NY3D,0.2102338507292428
TRYF3UKJ,0.11605638949601002
YFOSR6JX,0.594329408362219
8DOWKIQY,0.23165917270967323
O8XYJ3KU,0.06352551938867476
C63RR2JT,0.05358372376225988
MSXGKSRZ,0.05447238883101875
4UECHMVE,0.854705548113869
GXVF69EJ,0.05110804828757641
RU9CWYJC,0.19902453347228025
DPP6YUPU,0.16969641764560123
BMIWAHWN,0.05624846493697844
9ZXNZGCS,0.05249356854878279
4GJMZTZ8,0.03202202053044152
KAKEXK2G,0.051919115724302176
FCRLLJIR,0.26523143149363815
UTS2C2ZV,0.05777208282279818
DTQWUG4O,0.05078135659605556
FFDZYMT3,0.04898234248062274
EGNSWKHJ,0.8704618493448633
7VQ46VM6,0.18493989221480753
RTAZPP46,0.05063940232743541
FNJVXJZT,0.047995399297801854
MVGVMSRM,0.1176480063697668
AQO7QMJJ,0.0523507680434064
YJVKCKU2,0.4579826017328239
ASEARISU,0.15405493265503103
HPBHHBBN,0.32068934699598467
L7NFN3DA,0.1871249806855148
FGXDQMQF,0.1379355853242747
NXQYKNXK,0.02145707781745147
JT2TG8VC,0.04650068297845875
DXFPT4XN,0.051103188205167724
BI8FZJ95,0.05442752135490603
JIGETSST,0.07210933466347388
X6CSOCBK,0.8081705432300443
ZHQCLPT7,0.3584062452248322
PPLTHMH5,0.07271817674098659
64BDAVDT,0.8556162966622705
85JVZHLK,0.05342868673824282
WMGMFEYU,0.05755347700295982
GLD4TUS9,0.8752486862826029
ANXC9JSD,0.22216697010636483
LCHYZAXX,0.10550754933971844
BK9TDQHV,0.3374367454385192
